7F 0E AA D6 EA 43 08 79 5D F6 3C 88 84 01 CA AB 4D 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 9C E7 AB 88 7F
7F 0E AA D6 EA 43 08 89 5E 26 8B 8B 44 01 1D AB F3 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 9D E8 AB 8A 7F
<Tutorial_Text: Add 5th K band>
7F 0E AA D6 EA 43 08 99 5E 4A 95 00 24 81 30 AB 19 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 9E E9 AB 8C 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 9F EA AB 8E 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A0 EB AB 90 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A1 EC AB 92 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A2 ED AB 94 7F
7F 0E AA D6 EA 43 08 1A 28 FA 86 3F 28 01 DF AB 77 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A3 EE AB 96 7F
7F 0E AA D6 EA 43 08 2A 29 00 86 3F 28 01 F6 AB A5 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A4 EF AB 98 7F
7F 0E AA D6 EA 43 08 3A 29 08 9B 96 48 01 9A AB ED 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A5 F0 AB 9A 7F
7F 0E AA D6 EA 43 08 4A 29 14 3C A1 88 01 A2 AB FD 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A6 F1 AB 9C 7F
7F 0E AA D6 EA 43 08 5A 29 22 71 6F 48 01 83 AB BF 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A7 F2 AB 9E 7F
7F 0E AA D6 EA 43 08 6A 5D EA 85 39 24 01 49 AB 4B 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A8 F3 AB A0 7F
7F 0E AA D6 EA 43 08 7A 5D F6 36 82 84 01 BF AB 37 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 A9 F4 AB A2 7F
7F 0E AA D6 EA 43 08 8A 5E 26 85 85 44 01 12 AB DD 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 AA F5 AB A4 7F
7F 0E AA D6 EA 43 08 9A 5E 4A 95 3F 24 81 70 AB 99 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 AB F6 AB A6 7F
7F 0E AA D6 EA 43 08 AA 5E 89 72 00 24 01 DD AB 73 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 AC F7 AB A8 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 AD F8 AB AA 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 AE F9 AB AC 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EC C8 0C 00 AF FA AB AE 7F
7F 0E AA D6 EA 43 08 1A 28 FA 86 3F 28 01 DF AB 77 7F
7F 0F AA D8 EA 31 09 6F 6F 03 EC C8 0C 00 B0 F7 AB A8 7F
7F 0E AA D6 EA 43 08 2A 29 00 86 3F 28 01 F6 AB A5 7F
7F 0F AA D8 EA 31 09 6F 6F 03 EC C8 0C 00 B1 F8 AB AA 7F
7F 0E AA D6 EA 43 08 3A 29 08 95 90 48 01 8E AB D5 7F
7F 0F AA D8 EA 31 09 6F 6F 03 EC C8 0C 00 B2 F9 AB AC 7F
7F 0E AA D6 EA 43 08 4A 29 14 36 9B 88 01 96 AB E5 7F
7F 0F AA D8 EA 31 09 6F 6F 03 EC C8 0C 00 B3 FA AB AE 7F
7F 0E AA D6 EA 43 08 5A 29 22 6B 69 48 01 77 AB A7 7F
7F 0F AA D8 EA 31 09 6F 6F 03 EC C8 0C 00 B4 FB AB B0 7F
7F 0E AA D6 EA 43 08 6A 5D EA 7D 5F 33 24 01 3D AB 33 7F
7F 0F AA D8 EA 31 09 6F 6F 03 EC C8 0C 00 B5 FC AB B2 7F
7F 0E AA D6 EA 43 08 7A 5D F6 3F 8A 84 01 D0 AB 59 7F
<Tutorial_Text: Add Ka band>
7F 0F AA D8 EA 31 09 6F 6F 03 EE CC 0C 00 B6 03 AB C0 7F
7F 0E AA D6 EA 43 08 8A 5E 26 8B 87 44 01 1A AB ED 7F
7F 0F AA D8 EA 31 09 6F 6F 03 EE CC 0C 00 B7 04 AB C2 7F
7F 0E AA D6 EA 43 08 9A 5E 4A 8F 39 24 81 64 AB 81 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 B8 07 AB C8 7F
7F 0E AA D6 EA 43 08 AA 5E 89 78 3F 24 01 22 AB FD 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 B9 08 AB CA 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 BA 09 AB CC 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 BB 0A AB CE 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 BC 0B AB D0 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 BD 0C AB D2 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 BE 0D AB D4 7F
7F 0E AA D6 EA 43 08 1B 28 FA 83 3C 28 01 DA AB 6D 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 BF 0E AB D6 7F
7F 0E AA D6 EA 43 08 2B 29 00 83 3C 28 01 F1 AB 9B 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 C0 0F AB D8 7F
7F 0E AA D6 EA 43 08 3B 29 08 98 93 48 01 95 AB E3 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 C1 10 AB DA 7F
7F 0E AA D6 EA 43 08 4B 29 14 3F A4 88 01 A9 AB 0B 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 C2 11 AB DC 7F
7F 0E AA D6 EA 43 08 5B 29 22 83 81 48 01 A8 AB 09 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 C3 12 AB DE 7F
7F 0E AA D6 EA 43 08 6B 5D EA 88 3C 24 01 50 AB 59 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 C4 13 AB E0 7F
7F 0E AA D6 EA 43 08 7B 5D F6 3C 88 84 01 CC AB 51 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 C5 14 AB E2 7F
7F 0E AA D6 EA 43 08 8B 5E 26 8B 8A 44 01 1E AB F5 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 C6 15 AB E4 7F
7F 0E AA D6 EA 43 08 9B 5E 4A 95 3F 24 81 71 AB 9B 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE CA 0C 00 C7 16 AB E6 7F
7F 0E AA D6 EA 43 08 AB 5E 89 72 39 24 01 17 AB E7 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 C8 01 AB BC 7F
7F 0E AA D6 EA 43 08 BB 82 78 93 3F 22 01 5F AB 77 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 C9 02 AB BE 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 CA 03 AB C0 7F
7F 0E AA D6 EA 43 08 1C 28 FA 86 3F 28 01 E1 AB 7B 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 CB 04 AB C2 7F
7F 0E AA D6 EA 43 08 2C 29 00 7D 5D 36 28 01 E6 AB 85 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 CC 05 AB C4 7F
7F 0E AA D6 EA 43 08 3C 29 08 9B 96 48 01 9C AB F1 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 CD 06 AB C6 7F
7F 0E AA D6 EA 43 08 4C 29 14 3C A1 88 01 A4 AB 01 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 CE 07 AB C8 7F
7F 0E AA D6 EA 43 08 5C 29 22 7D 5D 7B 48 01 9D AB F3 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 CF 08 AB CA 7F
7F 0E AA D6 EA 43 08 6C 5D EA 82 36 24 01 45 AB 43 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D0 09 AB CC 7F
7F 0E AA D6 EA 43 08 7C 5D F6 3F 8A 84 01 D2 AB 5D 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D1 0A AB CE 7F
7F 0E AA D6 EA 43 08 8C 5E 26 85 84 44 01 13 AB DF 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D2 0B AB D0 7F
7F 0E AA D6 EA 43 08 9C 5E 4A 95 3F 24 01 F2 AB 9D 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D3 0C AB D2 7F
7F 0E AA D6 EA 43 08 AC 5E 89 6C 33 24 01 0C AB D1 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D4 0D AB D4 7F
7F 0E AA D6 EA 43 08 BC 82 78 90 3C 22 01 5A AB 6D 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D5 0E AB D6 7F
<Tutorial_Text: Add 2nd Ka band>
7F 0E AA D6 EA 43 08 CC 84 B2 9F 9F 42 81 B8 AB 29 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D6 0F AB D8 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D7 10 AB DA 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D8 11 AB DC 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 D9 12 AB DE 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 DA 13 AB E0 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE AC 0C 00 DB 14 AB E2 7F
7F 0E AA D6 EA 43 08 1D 28 FA 86 3F 28 01 E2 AB 7D 5D 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE AC 0C 00 DC 0D AB D4 7F
7F 0E AA D6 EA 43 08 2D 29 00 86 3F 28 01 F9 AB AB 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE AC 0C 00 DD 0E AB D6 7F
7F 0E AA D6 EA 43 08 3D 29 08 98 93 48 01 97 AB E7 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE AC 0C 00 DE 0F AB D8 7F
7F 0E AA D6 EA 43 08 4D 29 14 36 9B 88 01 99 AB EB 7F
7F 0F AA D8 EA 31 09 6F 6F 07 EE AC 0C 00 DF 10 AB DA 7F
7F 0E AA D6 EA 43 08 5D 29 22 77 75 48 01 92 AB DD 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E0 49 AB 4C 7F
7F 0E AA D6 EA 43 08 6D 5D EA 7C 30 24 01 3A AB 2D 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E1 4A AB 4E 7F
7F 0E AA D6 EA 43 08 7D 5D 5D F6 39 84 84 01 C7 AB 47 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E2 4B AB 50 7F
7F 0E AA D6 EA 43 08 8D 5E 26 7D 5F 7E 44 01 08 AB C9 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E3 4C AB 52 7F
7F 0E AA D6 EA 43 08 9D 5E 4A 95 3F 24 01 F3 AB 9F 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E4 4D AB 54 7F
7F 0E AA D6 EA 43 08 AD 5E 89 66 2D 24 01 01 AB BB 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E5 4E AB 56 7F
7F 0E AA D6 EA 43 08 BD 82 78 8A 36 22 01 4F AB 57 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E6 4F AB 58 7F
7F 0E AA D6 EA 43 08 CD 84 B2 9C 9C 42 81 B3 AB 1F 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E7 50 AB 5A 7F
<Tutorial_Text: Add 3rd Ka band>
7F 0E AA D6 EA 43 08 DD 89 4E 3F 9A 82 01 C5 AB 43 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E8 51 AB 5C 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 E9 52 AB 5E 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 EA 53 AB 60 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 EB 54 AB 62 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 EC 55 AB 64 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 ED 56 AB 66 7F
7F 0E AA D6 EA 43 08 1E 28 FA 86 3F 28 01 E3 AB 7D 5F 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 EE 57 AB 68 7F
7F 0E AA D6 EA 43 08 2E 29 00 80 39 28 01 EE AB 95 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 EF 58 AB 6A 7F
7F 0E AA D6 EA 43 08 3E 29 08 8F 8A 48 01 86 AB C5 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F0 59 AB 6C 7F
7F 0E AA D6 EA 43 08 4E 29 14 2D 92 88 01 88 AB C9 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F1 5A AB 6E 7F
7F 0E AA D6 EA 43 08 5E 29 22 6E 6C 48 01 81 AB BB 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F2 5B AB 70 7F
7F 0E AA D6 EA 43 08 6E 5D EA 8B 3F 24 01 59 AB 6B 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F3 5C AB 72 7F
7F 0E AA D6 EA 43 08 7E 5D F6 3F 87 84 01 D1 AB 5B 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F4 5D AB 74 7F
7F 0E AA D6 EA 43 08 8E 5E 26 88 83 44 01 17 AB E7 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F5 5E AB 76 7F
7F 0E AA D6 EA 43 08 9E 5E 4A 8F 39 24 01 E8 AB 89 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F6 5F AB 78 7F
7F 0E AA D6 EA 43 08 AE 5E 89 5D 24 24 01 F0 AB 99 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F7 60 AB 7A 7F
7F 0E AA D6 EA 43 08 BE 82 78 93 3F 22 01 62 AB 7D 5D 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F8 61 AB 7C 7F
7F 0E AA D6 EA 43 08 CE 84 B2 9F 9D 42 01 38 AB 29 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 F9 62 AB 7E 7F
7F 0E AA D6 EA 43 08 DE 89 4E 3F 99 82 01 C5 AB 43 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 FA 63 AB 80 7F
<Tutorial_Text: Add 4th Ka band>
7F 0E AA D6 EA 43 08 EE 8C 8C A9 3F 22 81 46 AB 45 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 FB 64 AB 82 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 FC 65 AB 84 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 FD 66 AB 86 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 FE 67 AB 88 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 FF 68 AB 8A 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 00 69 AB 8C 7F
7F 0E AA D6 EA 43 08 1F 28 FA 86 3F 28 01 E4 AB 81 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 01 6A AB 8E 7F
7F 0E AA D6 EA 43 08 2F 29 00 86 3F 28 01 FB AB AF 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 02 6B AB 90 7F
7F 0E AA D6 EA 43 08 3F 29 08 86 81 48 01 75 AB A3 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 03 6C AB 92 7F
7F 0E AA D6 EA 43 08 4F 29 14 24 89 88 01 77 AB A7 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 04 6D AB 94 7F
7F 0E AA D6 EA 43 08 5F 29 22 65 63 48 01 70 AB 99 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 05 6E AB 96 7F
7F 0E AA D6 EA 43 08 6F 5D EA 85 39 24 01 4E AB 55 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 06 6F AB 98 7F
7F 0E AA D6 EA 43 08 7D 5F 5D F6 3F 87 84 01 D2 AB 5D 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 07 70 AB 9A 7F
7F 0E AA D6 EA 43 08 8F 5E 26 88 85 44 01 1A AB ED 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 08 71 AB 9C 7F
7F 0E AA D6 EA 43 08 9F 5E 4A 95 3F 24 01 F5 AB A3 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 09 72 AB 9E 7F
7F 0E AA D6 EA 43 08 AF 5E 89 54 1B 24 01 DF AB 77 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 0A 73 AB A0 7F
7F 0E AA D6 EA 43 08 BF 82 78 8A 36 22 01 51 AB 5B 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 0B 74 AB A2 7F
7F 0E AA D6 EA 43 08 CF 84 B2 96 94 42 01 27 AB 07 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 0C 75 AB A4 7F
7F 0E AA D6 EA 43 08 DF 89 4E 39 93 82 01 BA AB 2D 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 0D 76 AB A6 7F
7F 0E AA D6 EA 43 08 EF 8C 8C A9 3F 22 81 47 AB 47 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 0E 77 AB A8 7F
<Tutorial_Text: Add 5th Ka band>
7F 0E AA D6 EA 43 08 FF 8C D2 3F 9F 82 01 73 AB 9F 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 0F 78 AB AA 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 10 79 AB AC 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 11 7A AB AE 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 12 7B AB B0 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 13 7C AB B2 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 14 7D 5D AB B4 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 15 7E AB B6 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 16 7D 5F AB B8 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 17 80 AB BA 7F
7F 0E AA D6 EA 43 08 1E 28 FA 83 3C 28 01 DD AB 73 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 18 81 AB BC 7F
7F 0E AA D6 EA 43 08 2E 29 00 86 3F 28 01 FA AB AD 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 19 82 AB BE 7F
7F 0E AA D6 EA 43 08 3E 29 08 7A 75 48 01 5C AB 71 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 1A 83 AB C0 7F
7F 0E AA D6 EA 43 08 4E 29 14 18 7D 5D 88 01 5E AB 75 7F
7F 0F AA D8 EA 31 09 6F 6F 1F EE CC 0C 00 1B 84 AB C2 7F
7F 0E AA D6 EA 43 08 5E 5D EA 85 39 24 01 3D AB 33 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 1C 75 AB A4 7F
7F 0E AA D6 EA 43 08 6E 5D F6 3C 87 84 01 BE AB 35 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 1D 76 AB A6 7F
7F 0E AA D6 EA 43 08 7E 5E 26 7C 79 44 01 F1 AB 9B 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 1E 77 AB A8 7F
<Tutorial_Text: Playing multiple signals>
7F 0E AA D6 EA 43 08 8E 5E 4A 95 3F 24 01 E4 AB 81 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 1F 78 AB AA 7F
7F 0E AA D6 EA 43 08 9E 5E 89 78 3F 24 01 16 AB E5 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 20 79 AB AC 7F
7F 0E AA D6 EA 43 08 AE 82 78 7E 2A 22 01 28 AB 09 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 21 7A AB AE 7F
7F 0E AA D6 EA 43 08 BE 84 B2 99 94 42 01 19 AB EB 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 22 7B AB B0 7F
7F 0E AA D6 EA 43 08 CE 89 4E 2D 87 82 01 91 AB DB 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 23 7C AB B2 7F
7F 0E AA D6 EA 43 08 DE 8C 8C A6 3C 22 81 30 AB 19 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 24 7D 5D AB B4 7F
7F 0E AA D6 EA 43 08 EE 8C D2 3F 9F 82 01 62 AB 7D 5D 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 25 7E AB B6 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 26 7D 5F AB B8 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 27 80 AB BA 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 28 81 AB BC 7F
7F 0E AA D6 EA 43 08 1D 28 FA 86 3F 28 01 E2 AB 7D 5D 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 29 82 AB BE 7F
7F 0E AA D6 EA 43 08 2D 29 00 86 3F 28 01 F9 AB AB 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 2A 83 AB C0 7F
7F 0E AA D6 EA 43 08 3D 29 08 74 6F 48 01 4F AB 57 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE CC 0C 00 2B 84 AB C2 7F
7F 0E AA D6 EA 43 08 4D 5D EA 7D 5F 33 24 01 20 AB F9 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 2C 25 AB 04 7F
7F 0E AA D6 EA 43 08 5D 5D F6 36 81 84 01 A1 AB FB 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 2D 26 AB 06 7F
7F 0E AA D6 EA 43 08 6D 5E 26 76 73 44 01 D4 AB 61 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 2E 27 AB 08 7F
7F 0E AA D6 EA 43 08 7D 5D 5E 4A 95 3F 24 01 D3 AB 5F 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 2F 28 AB 0A 7F
7F 0E AA D6 EA 43 08 8D 5E 89 78 3F 24 01 05 AB C3 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 30 29 AB 0C 7F
7F 0E AA D6 EA 43 08 9D 82 78 78 24 22 01 0B AB CF 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 31 2A AB 0E 7F
7F 0E AA D6 EA 43 08 AD 84 B2 9F 99 42 01 13 AB DF 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 32 2B AB 10 7F
7F 0E AA D6 EA 43 08 BD 89 4E 27 81 82 01 74 AB A1 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 33 2C AB 12 7F
7F 0E AA D6 EA 43 08 CD 8C 8C A0 36 22 81 13 AB DF 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 34 2D AB 14 7F
7F 0E AA D6 EA 43 08 DD 8C D2 3F 9F 82 01 51 AB 5B 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 35 2E AB 16 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 36 2F AB 18 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 37 30 AB 1A 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 38 31 AB 1C 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 39 32 AB 1E 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 3A 33 AB 20 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 3B 34 AB 22 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 3C 35 AB 24 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 3D 36 AB 26 7F
7F 0E AA D6 EA 43 08 1E 28 FA 83 3C 28 01 DD AB 73 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 3E 37 AB 28 7F
7F 0E AA D6 EA 43 08 2E 29 00 7A 33 28 01 E2 AB 7D 5D 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 3F 38 AB 2A 7F
7F 0E AA D6 EA 43 08 3E 29 08 9B 99 48 01 A1 AB FB 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 40 39 AB 2C 7F
7F 0E AA D6 EA 43 08 4E 29 14 3F 94 88 01 9C AB F1 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 41 3A AB 2E 7F
7F 0E AA D6 EA 43 08 5E 5D EA 8B 3F 24 01 49 AB 4B 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 42 3B AB 30 7F
7F 0E AA D6 EA 43 08 6E 5D F6 3F 86 84 01 C0 AB 39 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 43 3C AB 32 7F
7F 0E AA D6 EA 43 08 7E 5E 26 6A 67 44 01 CD AB 53 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 44 3D AB 34 7F
7F 0E AA D6 EA 43 08 8E 5E 4A 95 3F 24 01 E4 AB 81 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 45 3E AB 36 7F
7F 0E AA D6 EA 43 08 9E 5E 89 6F 36 24 01 04 AB C1 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 46 3F AB 38 7F
7F 0E AA D6 EA 43 08 AE 82 78 6C 18 22 01 04 AB C1 7F
7F 0F AA D8 EA 31 09 6F 6F 0F EE 6C 0C 00 47 40 AB 3A 7F
